cobertura_tech,n_techs_match,diff_nivel,diff_anos,tiene_cloud_si_pide,falta_cloud,tiene_docker_si_pide,falta_docker,tiene_sql_si_pide,falta_sql,ingles_ok,llm_match,n_proyectos,anos_experiencia,score_claude,candidato_json,oferta_json
0.167,1,2,9.5,0,0,0,1,0,1,0,0,12,9.9,35,"{""nivel"": ""senior"", ""anos_experiencia"": 9.9, ""stack"": [""pgvector"", ""CrewAI"", ""SQLAlchemy"", ""TensorFlow"", ""Matplotlib"", ""PyTorch"", ""AWS EC2"", ""Azure App Service""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": false, ""ingles_nivel"": ""basico"", ""n_proyectos_produccion"": 12, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.4, ""tecnologias_requeridas"": [""RAG"", ""Kubernetes"", ""LangGraph"", ""pgvector"", ""Redis"", ""AutoGen""], ""pide_cloud"": false, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""ecommerce"", ""remoto"": false}"
0.25,1,1,4.0,0,0,0,1,1,0,1,0,8,4.1,72,"{""nivel"": ""mid"", ""anos_experiencia"": 4.1, ""stack"": [""LangGraph"", ""CrewAI"", ""Kubernetes"", ""Flask"", ""Django"", ""Docker"", ""AWS EC2"", ""Azure App Service""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""basico"", ""n_proyectos_produccion"": 8, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.1, ""tecnologias_requeridas"": [""Langfuse"", ""Haystack"", ""Flask"", ""pgvector""], ""pide_cloud"": false, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": false, ""sector"": ""ecommerce"", ""remoto"": true}"
0.4,2,0,2.3,1,0,0,0,0,1,1,1,5,3.4,62,"{""nivel"": ""mid"", ""anos_experiencia"": 3.4, ""stack"": [""ChromaDB"", ""CrewAI"", ""AutoGen"", ""LangGraph"", ""PostgreSQL"", ""MongoDB"", ""GCP Cloud Run""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": false, ""ingles_nivel"": ""nativo"", ""n_proyectos_produccion"": 5, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 1.1, ""tecnologias_requeridas"": [""AutoGen"", ""LangGraph"", ""Redis"", ""LangChain"", ""SQLAlchemy""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""edtech"", ""remoto"": false}"
0.167,1,-1,-0.8,0,0,0,1,0,0,1,1,2,0.7,38,"{""nivel"": ""junior"", ""anos_experiencia"": 0.7, ""stack"": [""LangChain"", ""Langfuse"", ""AutoGen"", ""Docker"", ""Kubernetes"", ""PyTorch"", ""NumPy"", ""sklearn""], ""tiene_cloud"": false, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""basico"", ""n_proyectos_produccion"": 2, ""n_agentes_ia"": 3, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 1.5, ""tecnologias_requeridas"": [""RAG"", ""Celery"", ""FastAPI"", ""LlamaIndex"", ""SQLAlchemy"", ""AutoGen""], ""pide_cloud"": false, ""pide_docker"": true, ""pide_sql"": false, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""ecommerce"", ""remoto"": false}"
0.167,1,0,-0.7,0,0,0,0,1,0,1,1,3,0.0,62,"{""nivel"": ""junior"", ""anos_experiencia"": 0.0, ""stack"": [""LangChain"", ""Langfuse"", ""Haystack"", ""LangGraph"", ""SQLAlchemy"", ""MongoDB""], ""tiene_cloud"": false, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 3, ""n_agentes_ia"": 5, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.7, ""tecnologias_requeridas"": [""CrewAI"", ""Docker"", ""Redis"", ""SQLAlchemy"", ""Celery"", ""RAG""], ""pide_cloud"": false, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""edtech"", ""remoto"": true}"
0.2,1,0,0.5,0,1,0,1,1,0,1,0,1,1.4,52,"{""nivel"": ""junior"", ""anos_experiencia"": 1.4, ""stack"": [""pgvector"", ""AutoGen"", ""RAG"", ""Haystack"", ""Django"", ""Docker"", ""MongoDB"", ""SQLAlchemy"", ""PyTorch""], ""tiene_cloud"": false, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""nativo"", ""n_proyectos_produccion"": 1, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.9, ""tecnologias_requeridas"": [""RAG"", ""LangGraph"", ""Flask"", ""Redis"", ""LlamaIndex""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": false, ""sector"": ""consultor\u00eda"", ""remoto"": true}"
0.4,4,-1,0.7,1,0,1,0,0,1,1,0,2,1.9,35,"{""nivel"": ""junior"", ""anos_experiencia"": 1.9, ""stack"": [""ChromaDB"", ""LlamaIndex"", ""pgvector"", ""AutoGen"", ""Django"", ""TensorFlow"", ""sklearn"", ""NumPy"", ""AWS Lambda""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": false, ""ingles_nivel"": ""ninguno"", ""n_proyectos_produccion"": 2, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 1.2, ""tecnologias_requeridas"": [""AutoGen"", ""ChromaDB"", ""LlamaIndex"", ""CrewAI"", ""Redis"", ""Kubernetes"", ""RAG"", ""MongoDB"", ""Django"", ""PostgreSQL""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""consultor\u00eda"", ""remoto"": false}"
0.167,1,2,4.9,0,0,0,0,0,1,0,0,12,5.2,42,"{""nivel"": ""senior"", ""anos_experiencia"": 5.2, ""stack"": [""LangGraph"", ""LlamaIndex"", ""CrewAI"", ""ChromaDB"", ""FastAPI"", ""Celery"", ""Redis"", ""sklearn"", ""GCP Cloud Run""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": false, ""ingles_nivel"": ""ninguno"", ""n_proyectos_produccion"": 12, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.3, ""tecnologias_requeridas"": [""pgvector"", ""Celery"", ""Docker"", ""AutoGen"", ""MongoDB"", ""SQLAlchemy""], ""pide_cloud"": false, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": false, ""sector"": ""healthtech"", ""remoto"": true}"
0.3,3,-1,-2.2,0,0,1,0,1,0,1,0,1,0.5,28,"{""nivel"": ""junior"", ""anos_experiencia"": 0.5, ""stack"": [""LlamaIndex"", ""AutoGen"", ""ChromaDB"", ""Celery"", ""Docker"", ""TensorFlow"", ""PyTorch"", ""sklearn"", ""GCP Cloud Run""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 1, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 2.7, ""tecnologias_requeridas"": [""Flask"", ""RAG"", ""LlamaIndex"", ""CrewAI"", ""Kubernetes"", ""AutoGen"", ""Langfuse"", ""Django"", ""Docker"", ""SQLAlchemy""], ""pide_cloud"": false, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""healthtech"", ""remoto"": true}"
0.111,1,0,2.6,1,0,1,0,1,0,0,1,6,4.8,58,"{""nivel"": ""mid"", ""anos_experiencia"": 4.8, ""stack"": [""LlamaIndex"", ""CrewAI"", ""RAG"", ""AutoGen"", ""Redis"", ""sklearn"", ""Azure App Service"", ""AWS EC2""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""intermedio"", ""n_proyectos_produccion"": 6, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 2.2, ""tecnologias_requeridas"": [""LangGraph"", ""ChromaDB"", ""LlamaIndex"", ""FastAPI"", ""PostgreSQL"", ""Haystack"", ""LangChain"", ""Celery"", ""Kubernetes""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""ecommerce"", ""remoto"": false}"
0.25,1,1,3.2,0,0,0,0,0,1,1,0,6,3.4,35,"{""nivel"": ""mid"", ""anos_experiencia"": 3.4, ""stack"": [""CrewAI"", ""Langfuse"", ""pgvector"", ""SQLAlchemy"", ""Flask"", ""Redis"", ""XGBoost"", ""HuggingFace"", ""GCP Cloud Run""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": false, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 6, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.2, ""tecnologias_requeridas"": [""SQLAlchemy"", ""Kubernetes"", ""MongoDB"", ""Django""], ""pide_cloud"": false, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""healthtech"", ""remoto"": true}"
0.2,1,-1,-0.3,0,0,0,1,0,0,1,1,4,1.4,28,"{""nivel"": ""junior"", ""anos_experiencia"": 1.4, ""stack"": [""LangChain"", ""Docker"", ""NumPy"", ""Pandas"", ""PyTorch"", ""AWS S3"", ""Azure App Service""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""ninguno"", ""n_proyectos_produccion"": 4, ""n_agentes_ia"": 3, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 1.7, ""tecnologias_requeridas"": [""Docker"", ""Django"", ""LlamaIndex"", ""Celery"", ""Flask""], ""pide_cloud"": false, ""pide_docker"": true, ""pide_sql"": false, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""edtech"", ""remoto"": true}"
0.333,3,-1,0.2,0,1,0,0,0,1,1,0,4,1.7,45,"{""nivel"": ""junior"", ""anos_experiencia"": 1.7, ""stack"": [""LangChain"", ""pgvector"", ""ChromaDB"", ""LlamaIndex"", ""Django"", ""SQLAlchemy"", ""NumPy"", ""HuggingFace""], ""tiene_cloud"": false, ""tiene_docker"": false, ""tiene_sql"": false, ""ingles_nivel"": ""ninguno"", ""n_proyectos_produccion"": 4, ""n_agentes_ia"": 6, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 1.5, ""tecnologias_requeridas"": [""Redis"", ""AutoGen"", ""LangChain"", ""ChromaDB"", ""Docker"", ""Django"", ""PostgreSQL"", ""LangGraph"", ""MongoDB""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": false, ""sector"": ""fintech"", ""remoto"": true}"
0.222,2,0,1.9,0,0,0,0,0,0,0,1,6,4.9,35,"{""nivel"": ""mid"", ""anos_experiencia"": 4.9, ""stack"": [""pgvector"", ""RAG"", ""AutoGen"", ""PostgreSQL"", ""Docker"", ""Celery"", ""HuggingFace"", ""PyTorch""], ""tiene_cloud"": false, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""ninguno"", ""n_proyectos_produccion"": 6, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 3.0, ""tecnologias_requeridas"": [""LangGraph"", ""pgvector"", ""Kubernetes"", ""Redis"", ""LlamaIndex"", ""Flask"", ""Celery"", ""ChromaDB"", ""Haystack""], ""pide_cloud"": false, ""pide_docker"": false, ""pide_sql"": false, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""edtech"", ""remoto"": false}"
0.167,1,0,3.2,1,0,0,1,1,0,1,0,8,4.6,58,"{""nivel"": ""mid"", ""anos_experiencia"": 4.6, ""stack"": [""Kubernetes"", ""MongoDB"", ""NumPy"", ""TensorFlow"", ""Azure Functions"", ""GCP Cloud Run""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 8, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 1.4, ""tecnologias_requeridas"": [""CrewAI"", ""Flask"", ""Redis"", ""RAG"", ""Kubernetes"", ""Docker""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": false, ""sector"": ""ecommerce"", ""remoto"": false}"
0.364,4,0,6.7,0,0,0,0,0,0,1,1,7,9.8,72,"{""nivel"": ""senior"", ""anos_experiencia"": 9.8, ""stack"": [""ChromaDB"", ""LangGraph"", ""LlamaIndex"", ""Celery"", ""Kubernetes"", ""Redis"", ""Flask"", ""Pandas"", ""NumPy"", ""HuggingFace""], ""tiene_cloud"": false, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""basico"", ""n_proyectos_produccion"": 7, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""senior"", ""anos_experiencia_min"": 3.1, ""tecnologias_requeridas"": [""LlamaIndex"", ""RAG"", ""Celery"", ""AutoGen"", ""LangChain"", ""FastAPI"", ""pgvector"", ""MongoDB"", ""Redis"", ""CrewAI"", ""LangGraph""], ""pide_cloud"": false, ""pide_docker"": false, ""pide_sql"": false, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""ecommerce"", ""remoto"": true}"
0.125,1,-1,-2.1,0,1,0,0,0,0,1,0,4,0.3,18,"{""nivel"": ""junior"", ""anos_experiencia"": 0.3, ""stack"": [""AutoGen"", ""pgvector"", ""Docker"", ""Pandas"", ""sklearn""], ""tiene_cloud"": false, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 4, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 2.4, ""tecnologias_requeridas"": [""PostgreSQL"", ""Haystack"", ""MongoDB"", ""AutoGen"", ""Django"", ""LangGraph"", ""FastAPI"", ""LlamaIndex""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": false, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""healthtech"", ""remoto"": false}"
0.0,0,-1,-2.3,1,0,0,0,0,1,1,0,7,3.5,28,"{""nivel"": ""mid"", ""anos_experiencia"": 3.5, ""stack"": [""RAG"", ""Kubernetes"", ""Celery"", ""NumPy"", ""GCP Cloud Run""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": false, ""ingles_nivel"": ""nativo"", ""n_proyectos_produccion"": 7, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""senior"", ""anos_experiencia_min"": 5.8, ""tecnologias_requeridas"": [""pgvector"", ""ChromaDB"", ""Flask"", ""PostgreSQL"", ""Haystack"", ""Redis"", ""LangChain"", ""SQLAlchemy"", ""MongoDB"", ""CrewAI""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": false, ""sector"": ""startup"", ""remoto"": true}"
0.125,1,-1,-0.4,0,0,0,0,0,1,1,0,1,0.6,28,"{""nivel"": ""junior"", ""anos_experiencia"": 0.6, ""stack"": [""ChromaDB"", ""Haystack"", ""PostgreSQL"", ""Celery"", ""Flask"", ""Redis"", ""PyTorch""], ""tiene_cloud"": false, ""tiene_docker"": false, ""tiene_sql"": false, ""ingles_nivel"": ""nativo"", ""n_proyectos_produccion"": 1, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 1.0, ""tecnologias_requeridas"": [""SQLAlchemy"", ""AutoGen"", ""Docker"", ""RAG"", ""pgvector"", ""CrewAI"", ""FastAPI"", ""Haystack""], ""pide_cloud"": false, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""startup"", ""remoto"": false}"
0.0,0,1,5.0,0,1,0,0,0,0,1,1,6,6.8,52,"{""nivel"": ""senior"", ""anos_experiencia"": 6.8, ""stack"": [""LangChain"", ""Redis"", ""Celery"", ""NumPy"", ""TensorFlow""], ""tiene_cloud"": false, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""nativo"", ""n_proyectos_produccion"": 6, ""n_agentes_ia"": 5, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 1.8, ""tecnologias_requeridas"": [""Haystack"", ""pgvector"", ""CrewAI"", ""RAG"", ""AutoGen"", ""Docker"", ""MongoDB"", ""Flask""], ""pide_cloud"": true, ""pide_docker"": false, ""pide_sql"": false, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""startup"", ""remoto"": true}"
0.375,3,0,1.1,0,0,0,0,1,0,1,0,4,3.2,72,"{""nivel"": ""mid"", ""anos_experiencia"": 3.2, ""stack"": [""LangChain"", ""LlamaIndex"", ""Kubernetes"", ""MongoDB"", ""Flask"", ""Pandas"", ""HuggingFace"", ""XGBoost"", ""Azure Functions""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""basico"", ""n_proyectos_produccion"": 4, ""n_agentes_ia"": 3, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 2.1, ""tecnologias_requeridas"": [""Haystack"", ""Kubernetes"", ""Redis"", ""pgvector"", ""Flask"", ""Celery"", ""ChromaDB"", ""LlamaIndex""], ""pide_cloud"": false, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": false, ""sector"": ""healthtech"", ""remoto"": false}"
0.667,2,1,1.1,1,0,0,1,0,0,1,0,5,2.0,72,"{""nivel"": ""mid"", ""anos_experiencia"": 2.0, ""stack"": [""LangChain"", ""LlamaIndex"", ""CrewAI"", ""Django"", ""Redis"", ""AWS Lambda"", ""GCP BigQuery""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": false, ""ingles_nivel"": ""avanzado"", ""n_proyectos_produccion"": 5, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.9, ""tecnologias_requeridas"": [""Redis"", ""Django"", ""Celery""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": false, ""pide_ingles"": true, ""pide_llm_experience"": false, ""sector"": ""consultor\u00eda"", ""remoto"": false}"
0.167,1,0,3.8,0,0,1,0,0,0,0,1,6,5.0,52,"{""nivel"": ""mid"", ""anos_experiencia"": 5.0, ""stack"": [""RAG"", ""Celery"", ""MongoDB"", ""Redis"", ""HuggingFace"", ""XGBoost"", ""Pandas"", ""Azure Functions"", ""AWS Lambda""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": false, ""ingles_nivel"": ""basico"", ""n_proyectos_produccion"": 6, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 1.2, ""tecnologias_requeridas"": [""Langfuse"", ""ChromaDB"", ""Redis"", ""SQLAlchemy"", ""AutoGen"", ""LangGraph""], ""pide_cloud"": false, ""pide_docker"": true, ""pide_sql"": false, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""edtech"", ""remoto"": false}"
0.1,1,0,2.7,0,0,0,1,0,0,1,0,8,4.9,35,"{""nivel"": ""mid"", ""anos_experiencia"": 4.9, ""stack"": [""PostgreSQL"", ""Flask"", ""SQLAlchemy"", ""MongoDB"", ""GCP BigQuery"", ""GCP Cloud Run""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""basico"", ""n_proyectos_produccion"": 8, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 2.2, ""tecnologias_requeridas"": [""LangChain"", ""CrewAI"", ""LlamaIndex"", ""pgvector"", ""Kubernetes"", ""PostgreSQL"", ""Docker"", ""Celery"", ""LangGraph"", ""FastAPI""], ""pide_cloud"": false, ""pide_docker"": true, ""pide_sql"": false, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""healthtech"", ""remoto"": true}"
0.111,1,0,1.2,0,0,0,0,1,0,0,0,7,2.6,52,"{""nivel"": ""mid"", ""anos_experiencia"": 2.6, ""stack"": [""Langfuse"", ""Celery"", ""FastAPI"", ""HuggingFace"", ""Pandas""], ""tiene_cloud"": false, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""intermedio"", ""n_proyectos_produccion"": 7, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 1.4, ""tecnologias_requeridas"": [""LlamaIndex"", ""FastAPI"", ""Docker"", ""ChromaDB"", ""Kubernetes"", ""MongoDB"", ""CrewAI"", ""Flask"", ""Haystack""], ""pide_cloud"": false, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": false, ""sector"": ""edtech"", ""remoto"": true}"
0.5,4,-1,-3.0,0,0,0,0,1,0,0,1,7,2.8,35,"{""nivel"": ""mid"", ""anos_experiencia"": 2.8, ""stack"": [""ChromaDB"", ""LlamaIndex"", ""RAG"", ""Redis"", ""PostgreSQL"", ""Docker"", ""NumPy"", ""XGBoost"", ""GCP BigQuery""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": true, ""ingles_nivel"": ""ninguno"", ""n_proyectos_produccion"": 7, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""senior"", ""anos_experiencia_min"": 5.8, ""tecnologias_requeridas"": [""Flask"", ""PostgreSQL"", ""LlamaIndex"", ""RAG"", ""Haystack"", ""Redis"", ""Django"", ""AutoGen""], ""pide_cloud"": false, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""edtech"", ""remoto"": false}"
0.0,0,-1,-0.5,0,1,1,0,0,0,0,0,2,1.3,22,"{""nivel"": ""junior"", ""anos_experiencia"": 1.3, ""stack"": [""Redis"", ""Celery"", ""Matplotlib""], ""tiene_cloud"": false, ""tiene_docker"": true, ""tiene_sql"": false, ""ingles_nivel"": ""basico"", ""n_proyectos_produccion"": 2, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 1.8, ""tecnologias_requeridas"": [""MongoDB"", ""FastAPI"", ""ChromaDB"", ""AutoGen"", ""LlamaIndex"", ""LangGraph"", ""Docker"", ""pgvector"", ""Kubernetes""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": false, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""startup"", ""remoto"": true}"
0.75,3,0,1.3,0,0,0,0,0,0,1,1,3,1.9,82,"{""nivel"": ""junior"", ""anos_experiencia"": 1.9, ""stack"": [""AutoGen"", ""CrewAI"", ""LangGraph"", ""LlamaIndex"", ""Celery"", ""FastAPI"", ""PostgreSQL"", ""XGBoost"", ""NumPy"", ""GCP Cloud Run""], ""tiene_cloud"": true, ""tiene_docker"": false, ""tiene_sql"": false, ""ingles_nivel"": ""nativo"", ""n_proyectos_produccion"": 3, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.6, ""tecnologias_requeridas"": [""PostgreSQL"", ""AutoGen"", ""Redis"", ""Celery""], ""pide_cloud"": false, ""pide_docker"": false, ""pide_sql"": false, ""pide_ingles"": true, ""pide_llm_experience"": true, ""sector"": ""fintech"", ""remoto"": false}"
1.0,5,1,3.5,0,0,0,0,1,0,1,0,6,4.3,85,"{""nivel"": ""mid"", ""anos_experiencia"": 4.3, ""stack"": [""RAG"", ""CrewAI"", ""LangGraph"", ""Langfuse"", ""MongoDB"", ""Docker"", ""Redis"", ""HuggingFace"", ""GCP BigQuery""], ""tiene_cloud"": true, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""basico"", ""n_proyectos_produccion"": 6, ""n_agentes_ia"": 0, ""tiene_llm_experience"": true}","{""nivel_pedido"": ""junior"", ""anos_experiencia_min"": 0.8, ""tecnologias_requeridas"": [""RAG"", ""Docker"", ""LangGraph"", ""Langfuse"", ""CrewAI""], ""pide_cloud"": false, ""pide_docker"": false, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": false, ""sector"": ""healthtech"", ""remoto"": false}"
0.25,2,-1,-1.5,0,1,1,0,1,0,1,0,4,1.0,28,"{""nivel"": ""junior"", ""anos_experiencia"": 1.0, ""stack"": [""Langfuse"", ""pgvector"", ""CrewAI"", ""Flask""], ""tiene_cloud"": false, ""tiene_docker"": true, ""tiene_sql"": true, ""ingles_nivel"": ""ninguno"", ""n_proyectos_produccion"": 4, ""n_agentes_ia"": 0, ""tiene_llm_experience"": false}","{""nivel_pedido"": ""mid"", ""anos_experiencia_min"": 2.5, ""tecnologias_requeridas"": [""LangChain"", ""Flask"", ""Haystack"", ""Docker"", ""SQLAlchemy"", ""AutoGen"", ""pgvector"", ""Redis""], ""pide_cloud"": true, ""pide_docker"": true, ""pide_sql"": true, ""pide_ingles"": false, ""pide_llm_experience"": true, ""sector"": ""consultor\u00eda"", ""remoto"": false}"
